year,county,race,population,misdemeanor,felony,arrest_count
2006,San Luis Obispo,All Combined,261804,1.43391988,0.651967436,12596
2006,San Luis Obispo,Black,5133,3.311493823,1.599050204,577
2006,San Luis Obispo,White,192436,1.372145264,0.586838535,8748
2006,San Luis Obispo,Hispanic,49174,1.724447772,0.942333786,2968
2006,San Luis Obispo,Asian/Pacific Islander,8178,0.540247098,0.240841248,147
2006,San Mateo,All Combined,699397,0.711718458,0.617367707,20016
2006,San Mateo,Black,20043,2.725196556,3.875848033,2645
2006,San Mateo,White,314171,0.623362037,0.402306649,7171
2006,San Mateo,Hispanic,169072,1.045301385,0.936227951,7258
2006,San Mateo,Asian/Pacific Islander,175577,0.272182703,0.313432836,2109
2006,Santa Barbara,All Combined,412852,2.115312617,0.747625509,28569
2006,Santa Barbara,Black,7627,5.051291651,2.544097693,1349
2006,Santa Barbara,White,213568,2.375514788,0.535278155,15462
2006,Santa Barbara,Hispanic,162892,1.815424934,1.042062415,10821
2006,Santa Barbara,Asian/Pacific Islander,19137,0.657431674,0.170284939,388
2006,Santa Clara,All Combined,1713840,0.906776488,0.763907734,62352
2006,Santa Clara,Black,42865,3.547734931,3.583446404,6386
2006,Santa Clara,White,670087,0.667540247,0.505427408,17082
2006,Santa Clara,Hispanic,440985,1.73792587,1.495929444,30928
2006,Santa Clara,Asian/Pacific Islander,512354,0.286409584,0.252374491,5921
2006,Santa Cruz,All Combined,255486,1.292774242,0.815468114,11929
2006,Santa Cruz,Black,2165,4.582553351,4.418588874,406
2006,Santa Cruz,White,159225,1.310370648,0.684531886,7200
2006,Santa Cruz,Hispanic,76545,1.345189068,1.107191316,4015
2006,Santa Cruz,Asian/Pacific Islander,10611,0.33171097,0.261872456,135
2006,Shasta,All Combined,175240,1.504305504,0.837856174,9588
2006,Shasta,Black,1353,6.336578061,5.064450475,347
2006,Shasta,White,147775,1.522650693,0.829715061,8138
2006,Shasta,Hispanic,12558,1.171471359,0.767299864,565
2006,Shasta,Asian/Pacific Islander,4145,1.020591539,0.605834464,151
2006,Sierra,All Combined,3423,1.585922875,1.030529172,197
2006,Sierra,White,3062,1.552976413,0.974898236,171
2006,Siskiyou,All Combined,44889,1.541370273,1.192672999,2647
2006,Siskiyou,Black,561,4.404717334,4.111940299,102
2006,Siskiyou,White,36544,1.514039686,1.15128901,2105
2006,Siskiyou,Hispanic,4078,1.276301011,1.181139756,210
2006,Solano,All Combined,411351,1.232497192,1.265264586,21447
2006,Solano,Black,59984,2.889928866,3.481004071,7764
2006,Solano,White,184066,0.999251217,0.945725916,7578
2006,Solano,Hispanic,87358,1.328715837,1.157394844,4653
2006,Solano,Asian/Pacific Islander,59547,0.330587795,0.413839891,901
2006,Sonoma,All Combined,469967,1.317484088,0.814111262,22254
2006,Sonoma,Black,6501,4.469112692,3.881953867,1151
2006,Sonoma,White,329143,1.180831149,0.691316147,13763
2006,Sonoma,Hispanic,102492,1.650692624,1.092944369,6216
2006,Sonoma,Asian/Pacific Islander,17286,0.712467241,0.41587517,435
2006,Stanislaus,All Combined,503548,1.229127668,1.534599729,28465
2006,Stanislaus,Black,12571,3.904530139,5.601763908,2433
2006,Stanislaus,White,258423,1.146761513,1.459972863,13636
2006,Stanislaus,Hispanic,191367,1.253837514,1.540705563,11012
2006,Stanislaus,Asian/Pacific Islander,26283,0.545488581,0.50339213,601
2006,Sutter,All Combined,90629,1.016473231,0.932835821,3796
2006,Sutter,Black,1647,2.818794459,2.883310719,209
2006,Sutter,White,49090,1.030325721,0.991180461,2107
2006,Sutter,Hispanic,23777,1.210782478,1.064450475,1172
2006,Sutter,Asian/Pacific Islander,12777,0.539123924,0.4192673,266
2006,Tehama,All Combined,61541,1.63347061,1.351424695,3935
2006,Tehama,Black,342,3.503182329,5.356173677,59
2006,Tehama,White,46022,1.748408836,1.4192673,3134
2006,Tehama,Hispanic,11967,1.411081992,1.133649932,653
2006,Trinity,All Combined,13824,1.297266941,1.124151967,711
2006,Trinity,White,11756,1.455260202,1.200135685,668
2006,Tulare,All Combined,416094,1.425308873,1.525101764,25859
2006,Tulare,Black,5453,3.789966305,4.130257802,893
2006,Tulare,White,151476,1.144515163,1.246947083,7541
2006,Tulare,Hispanic,237060,1.618494946,1.700814111,16694
2006,Tulare,Asian/Pacific Islander,13833,0.573942344,0.892808684,406
2006,Tuolumne,All Combined,56557,1.168476226,0.981004071,2717
2006,Tuolumne,White,47231,1.290527892,1.031207598,2473
2006,Tuolumne,Hispanic,5473,0.636091352,0.917232022,172
2006,Ventura,All Combined,801225,1.157244478,0.805291723,36475
2006,Ventura,Black,13439,2.671658555,2.483717775,1525
2006,Ventura,White,418403,0.890677649,0.590230665,13891
2006,Ventura,Hispanic,300708,1.651441408,1.160108548,20200
2006,Ventura,Asian/Pacific Islander,50294,0.25758143,0.219810041,537
2006,Yolo,All Combined,190810,1.080868589,1.175033921,8886
2006,Yolo,Black,4176,3.36203669,5.604477612,726
2006,Yolo,White,100500,1.002995133,1.050203528,4283
2006,Yolo,Hispanic,53573,1.475102958,1.484396201,3314
2006,Yolo,Asian/Pacific Islander,25973,0.299887683,0.399592944,362
2006,Yuba,All Combined,69217,1.755896668,1.568521031,4848
2006,Yuba,Black,2052,2.80980906,3.702849389,268
2006,Yuba,White,42717,2.001871958,1.712347354,3362
2006,Yuba,Hispanic,15220,1.648071883,1.404341927,985
2006,Yuba,Asian/Pacific Islander,5066,0.694870835,0.951153324,165
2007,Alameda,All Combined,1476400,0.939226519,0.91334731,57483
2007,Alameda,Black,191904,2.352117864,3.312368973,21575
2007,Alameda,White,537294,0.829834254,0.542976939,16389
2007,Alameda,Hispanic,316337,1.122651934,0.977638015,14203
2007,Alameda,Asian/Pacific Islander,375088,0.220994475,0.212438854,3449
2007,All Combined,All Combined,36552543,1.000368324,1.000698812,1551900
2007,All Combined,Black,2216185,2.426887661,3.593291405,264983
2007,All Combined,White,15556787,0.904235727,0.737945493,553565
2007,All Combined,Hispanic,13185620,1.125966851,1.142557652,640492
2007,All Combined,Asian/Pacific Islander,4597628,0.236832413,0.234800839,45827
2007,Alpine,All Combined,1249,1.946224678,0.783368274,80
2007,Alpine,White,908,2.352854512,0.692522711,67
2007,Amador,All Combined,38085,1.052302026,0.967155835,1619
2007,Amador,White,30721,1.053775322,0.932914046,1292
2007,Amador,Hispanic,4337,1.274033149,1.095737247,219
2007,Amador,Asian/Pacific Islander,465,1.267403315,2.705101328,34
2007,Butte,All Combined,217113,1.549171271,0.882599581,11888
2007,Butte,Black,3035,5.376058932,4.835080363,653
2007,Butte,White,167865,1.601473297,0.877707897,9421
2007,Butte,Hispanic,27662,1.386003683,0.717679944,1326
2007,Butte,Asian/Pacific Islander,8726,0.763904236,0.648497554,262
2007,Calaveras,All Combined,45638,1.174217311,0.902166317,2044
2007,Calaveras,White,38782,1.173848987,0.911949686,1742
2007,Calaveras,Hispanic,4203,1.419521179,1.047519217,225
2007,Colusa,All Combined,21118,1.859300184,1.148148148,1422
2007,Colusa,Black,144,7.417679558,9.70580014,49
2007,Colusa,White,9038,1.952117864,1.090146751,622
2007,Colusa,Hispanic,11044,1.720810313,1.075471698,693
2007,Contra Costa,All Combined,1021253,0.678821363,0.848357792,31369
2007,Contra Costa,Black,92655,1.860405157,3.357092942,9169
2007,Contra Costa,White,527788,0.555064457,0.589797345,12474
2007,Contra Costa,Hispanic,225525,0.818047882,0.883997205,7896
2007,Contra Costa,Asian/Pacific Islander,138762,0.12412523,0.120195667,708
2007,Del Norte,All Combined,28480,1.84825046,1.180293501,1917
2007,Del Norte,Black,1065,0.657090239,0.656184486,32
2007,Del Norte,White,19109,2.355432781,1.4185884,1614
2007,Del Norte,Hispanic,4664,0.529281768,0.524109015,102
2007,El Dorado,All Combined,177197,0.915653775,0.817610063,6534
2007,El Dorado,Black,1162,2.757642726,3.849056604,151
2007,El Dorado,White,144812,0.930755064,0.79944095,5363
2007,El Dorado,Hispanic,19801,1.009944751,1.097833683,859
2007,El Dorado,Asian/Pacific Islander,5658,0.370902394,0.209643606,75
2007,Fresno,All Combined,899828,1.326703499,1.414395528,51151
2007,Fresno,Black,44494,3.620994475,4.488469602,7275
2007,Fresno,White,318314,0.885082873,0.93081761,12045
2007,Fresno,Hispanic,433770,1.600736648,1.62613557,29229
2007,Fresno,Asian/Pacific Islander,82813,0.392633517,0.540181691,1548
2007,Glenn,All Combined,28014,2.097237569,1.28721174,2304
2007,Glenn,Black,158,8.159116022,7.518518519,55
2007,Glenn,White,16442,2.006998158,1.321453529,1352
2007,Glenn,Hispanic,9654,2.167219153,1.049615653,750
2007,Glenn,Asian/Pacific Islander,827,2.004051565,1.605171209,68
2007,Humboldt,All Combined,132658,1.978637201,1.032844165,9459
2007,Humboldt,Black,1294,5.009576427,4.374563242,268
2007,Humboldt,White,105115,2.086924494,1.031446541,7803
2007,Humboldt,Hispanic,11402,1.172744015,0.69881202,501
2007,Humboldt,Asian/Pacific Islander,2910,0.962062615,0.912648498,118
2007,Imperial,All Combined,166895,1.384898711,1.181691125,9123
2007,Imperial,Black,5220,1.66519337,1.994409504,385
2007,Imperial,White,26510,1.650460405,1.389238295,1716
2007,Imperial,Hispanic,130022,1.324493554,1.109014675,6763
2007,Imperial,Asian/Pacific Islander,2496,0.383793738,0.28022362,36
2007,Inyo,All Combined,18449,1.629097606,1.018867925,1087
2007,Inyo,White,12794,1.56611418,0.754018169,683
2007,Inyo,Hispanic,3142,1.500552486,1.267645003,185
2007,Kern,All Combined,805799,1.443093923,1.427672956,49493
2007,Kern,Black,44563,2.832412523,3.879804333,5980
2007,Kern,White,337347,1.236832413,1.174004193,17423
2007,Kern,Hispanic,371894,1.458195212,1.505939902,23571
2007,Kern,Asian/Pacific Islander,32067,0.298710866,0.350803634,438
2007,Kings,All Combined,150378,1.684714549,0.965059399,9551
2007,Kings,Black,11383,1.702025783,1.35639413,818
2007,Kings,White,57816,1.297237569,0.766596785,2822
2007,Kings,Hispanic,71762,2.08839779,1.102026555,5570
2007,Kings,Asian/Pacific Islander,5192,0.38305709,0.269042628,75
2007,Lake,All Combined,63987,1.643462247,1.160027952,3932
2007,Lake,Black,1232,4.693922652,4.480782669,236
2007,Lake,White,49021,1.600368324,1.089447939,2909
2007,Lake,Hispanic,9667,1.44014733,1.041229909,522
2007,Lassen,All Combined,35749,0.833517495,0.682040531,1165
2007,Lassen,White,24299,0.970165746,0.78546471,919
2007,Lassen,Hispanic,6006,0.582688766,0.453529001,135
2007,Los Angeles,All Combined,9773893,0.893554328,1.043326345,399050
2007,Los Angeles,Black,856667,2.275138122,3.460517121,98489
2007,Los Angeles,White,2842328,0.697605893,0.616352201,80492
2007,Los Angeles,Hispanic,4594145,0.935911602,1.090845563,199172
2007,Los Angeles,Asian/Pacific Islander,1294839,0.145488029,0.118798043,7500
2007,Madera,All Combined,146808,1.021362799,0.990216632,6158
2007,Madera,Black,5320,1.426151013,2.048916841,363
2007,Madera,White,60391,0.715285451,0.71977638,1800
2007,Madera,Hispanic,74456,1.286556169,1.179594689,3859
2007,Madera,Asian/Pacific Islander,2511,0.572007366,0.445143256,55
2007,Marin,All Combined,248801,0.948434622,0.552061495,8387
2007,Marin,Black,6794,3.39373849,3.517819707,976
2007,Marin,White,187058,0.756169429,0.375262055,4848
2007,Marin,Hispanic,35071,1.731860037,1.06568833,2189
2007,Marin,Asian/Pacific Islander,13162,0.425414365,0.270440252,203
2007,Mariposa,All Combined,18375,1.332965009,0.912648498,918
2007,Mariposa,White,15453,1.358747698,0.845562544,766
2007,Mariposa,Hispanic,1552,1.281399632,1.350803634,88
2007,Mendocino,All Combined,87645,1.731860037,1.311670161,5790
2007,Mendocino,Black,509,6.295395948,7.413696716,145
2007,Mendocino,White,62363,1.701657459,1.233403215,3991
2007,Mendocino,Hispanic,17704,1.520810313,1.239692523,1054
2007,Mendocino,Asian/Pacific Islander,1352,0.871823204,1.033542977,52
2007,Merced,All Combined,249541,1.566482505,1.378756115,16152
2007,Merced,Black,8727,4.503130755,4.58839972,1716
2007,Merced,White,87460,1.295764273,1.098532495,4603
2007,Merced,Hispanic,129736,1.749539595,1.493361286,9300
2007,Merced,Asian/Pacific Islander,18312,0.444567219,0.606568833,402
2007,Modoc,All Combined,9590,1.344383057,1.384346611,542
2007,Modoc,White,7677,1.242725599,1.210342418,394
2007,Modoc,Hispanic,1237,1.131491713,1.355695318,62
2007,Mono,All Combined,14212,1.08839779,1.007686932,625
2007,Mono,White,10208,1.111233886,0.869322152,435
2007,Mono,Hispanic,3271,0.90092081,1.303284416,141
2007,Monterey,All Combined,407896,1.110497238,0.922431866,17925
2007,Monterey,Black,12098,2.201104972,2.322152341,1132
2007,Monterey,White,144941,0.907918969,0.591194969,4856
2007,Monterey,Hispanic,214880,1.309023941,1.167714885,11393
2007,Monterey,Asian/Pacific Islander,25660,0.360220994,0.343116702,388
2007,Napa,All Combined,133156,1.00626151,0.859538784,5324
2007,Napa,Black,2099,2.246040516,3.495457722,234
2007,Napa,White,81839,0.887661142,0.728162124,2844
2007,Napa,Hispanic,38792,1.338858195,1.093640811,2044
2007,Napa,Asian/Pacific Islander,7266,0.324493554,0.519217331,119
2007,Nevada,All Combined,98480,0.926335175,0.585604472,3433
2007,Nevada,Black,318,4.053775322,5.273934312,67
2007,Nevada,White,86520,0.937384899,0.577218728,3027
2007,Nevada,Hispanic,7641,0.969060773,0.667365479,284
2007,Nevada,Asian/Pacific Islander,1137,0.874769797,0.368972746,36
2007,Orange,All Combined,2965823,0.827992634,0.681341719,97433
2007,Orange,Black,44341,2.631675875,2.533892383,4821
2007,Orange,White,1392588,0.779742173,0.551362683,41085
2007,Orange,Hispanic,972538,1.057826888,0.990915444,42794
2007,Orange,Asian/Pacific Islander,488523,0.272928177,0.253668763,5428
2007,Placer,All Combined,329718,0.873296501,0.923130678,12206
2007,Placer,Black,3865,2.620626151,4.556254368,527
2007,Placer,White,258351,0.869981584,0.852550664,9271
2007,Placer,Hispanic,39245,1.025782689,1.29419986,1831
2007,Placer,Asian/Pacific Islander,17461,0.377532228,0.548567435,316
2007,Plumas,All Combined,20594,1.75985267,1.285814116,1379
2007,Plumas,Black,170,4.549907919,4.522012579,32
2007,Plumas,White,17854,1.763904236,1.232704403,1182
2007,Plumas,Hispanic,1455,1.392265193,1.777078966,93
2007,Riverside,All Combined,2082656,0.709023941,0.888888889,68334
2007,Riverside,Black,125355,1.200368324,2.239692523,8287
2007,Riverside,White,893038,0.629834254,0.693920335,24695
2007,Riverside,Hispanic,897619,0.792633517,0.997204752,33051
2007,Riverside,Asian/Pacific Islander,117161,0.19558011,0.205450734,1006
2007,Sacramento,All Combined,1388087,0.837937385,1.132075472,54513
2007,Sacramento,Black,136855,2.30092081,4.153738644,16904
2007,Sacramento,White,719837,0.700184162,0.779874214,21818
2007,Sacramento,Hispanic,273922,0.926335175,1.186582809,11658
2007,Sacramento,Asian/Pacific Islander,195787,0.277348066,0.428371768,2682
2007,San Benito,All Combined,55002,1.00441989,0.78895877,2134
2007,San Benito,Black,384,2.014364641,2.183787561,34
2007,San Benito,White,22386,0.784898711,0.608665269,675
2007,San Benito,Hispanic,29801,1.160589319,0.911949686,1337
2007,San Benito,Asian/Pacific Islander,1355,1.304604052,1.237596087,72
2007,San Bernardino,All Combined,2002648,1.15985267,1.373165618,104098
2007,San Bernardino,Black,171989,2.139594843,3.404612159,18497
2007,San Bernardino,White,742509,1.00441989,1.183787561,33135
2007,San Bernardino,Hispanic,920353,1.198158379,1.296296296,48206
2007,San Bernardino,Asian/Pacific Islander,119654,0.370902394,0.380153739,1865
2007,San Diego,All Combined,3014168,0.916758748,0.793850454,112127
2007,San Diego,Black,152283,2.596316759,2.983927324,17573
2007,San Diego,White,1535919,0.857090239,0.57442348,49287
2007,San Diego,Hispanic,913612,0.969060773,0.9825297,38340
2007,San Diego,Asian/Pacific Islander,315784,0.274401473,0.318658281,3898
2007,San Francisco,All Combined,791332,0.711233886,1.517120894,32466
2007,San Francisco,Black,50722,3.978637201,11.64989518,13939
2007,San Francisco,White,338961,0.792633517,1.417190776,14169
2007,San Francisco,Hispanic,117249,0.102394107,0.023759609,366
2007,San Francisco,Asian/Pacific Islander,260913,0.027624309,0.005590496,216
2007,San Joaquin,All Combined,669739,1.343646409,1.406708595,37998
2007,San Joaquin,Black,46570,3.430202578,4.324947589,7223
2007,San Joaquin,White,265192,1.212891344,1.171907757,13237
2007,San Joaquin,Hispanic,243670,1.469981584,1.474493361,14890
2007,San Joaquin,Asian/Pacific Islander,92033,0.469981584,0.605870021,1974
2007,San Luis Obispo,All Combined,264161,1.36611418,0.615653389,12190
2007,San Luis Obispo,Black,5207,2.737384899,1.758211041,520
2007,San Luis Obispo,White,192859,1.293186004,0.542976939,8305
2007,San Luis Obispo,Hispanic,50703,1.728176796,0.914046122,3069
2007,San Luis Obispo,Asian/Pacific Islander,8353,0.555432781,0.150244584,144
2007,San Mateo,All Combined,704271,0.676979742,0.572327044,19126
2007,San Mateo,Black,19905,2.731123389,3.889587701,2631
2007,San Mateo,White,313219,0.596685083,0.385744235,6870
2007,San Mateo,Hispanic,171888,0.962799263,0.808525507,6750
2007,San Mateo,Asian/Pacific Islander,177996,0.259300184,0.286512928,2004
2007,Santa Barbara,All Combined,416648,1.901289134,0.744933613,26253
2007,Santa Barbara,Black,7609,4.632412523,2.507337526,1242
2007,Santa Barbara,White,212374,2.162062615,0.537386443,14174
2007,Santa Barbara,Hispanic,167264,1.620626151,1.015373864,10006
2007,Santa Barbara,Asian/Pacific Islander,19532,0.52412523,0.21802935,340
2007,Santa Clara,All Combined,1736327,0.938121547,0.765199161,65259
2007,Santa Clara,Black,43020,3.752486188,3.490566038,6636
2007,Santa Clara,White,665168,0.698710866,0.501048218,17622
2007,Santa Clara,Hispanic,450959,1.796685083,1.520614955,33193
2007,Santa Clara,Asian/Pacific Islander,528080,0.276243094,0.244584207,6000
2007,Santa Cruz,All Combined,257602,1.397790055,0.821802935,12867
2007,Santa Cruz,Black,2200,6.110865562,5.717679944,546
2007,Santa Cruz,White,159135,1.401104972,0.667365479,7609
2007,Santa Cruz,Hispanic,78335,1.441620626,1.120195667,4346
2007,Santa Cruz,Asian/Pacific Islander,10796,0.467403315,0.213836478,170
2007,Shasta,All Combined,175849,1.697237569,0.823899371,10563
2007,Shasta,Black,1372,8.644198895,5.755415793,454
2007,Shasta,White,147675,1.730755064,0.816212439,8985
2007,Shasta,Hispanic,13018,1.253406998,0.676450035,598
2007,Shasta,Asian/Pacific Islander,4235,1.061141805,0.758909853,170
2007,Sierra,All Combined,3344,1.531123389,1.295597484,201
2007,Sierra,White,2983,1.580478821,1.335429769,185
2007,Siskiyou,All Combined,44861,1.524493554,1.06568833,2553
2007,Siskiyou,Black,553,4.062983425,2.274633124,80
2007,Siskiyou,White,36371,1.480662983,1.066387142,2026
2007,Siskiyou,Hispanic,4168,1.449355433,0.939203354,221
2007,Siskiyou,Asian/Pacific Islander,616,2.032780847,0.907756813,43
2007,Solano,All Combined,412635,1.229097606,1.28022362,21507
2007,Solano,Black,60078,2.739226519,3.56743536,7595
2007,Solano,White,181863,1.023941068,0.962264151,7600
2007,Solano,Hispanic,89682,1.369429098,1.157232704,4888
2007,Solano,Asian/Pacific Islander,60170,0.329281768,0.37386443,865
2007,Sonoma,All Combined,472987,1.365377532,0.822501747,23197
2007,Sonoma,Black,6555,4.939226519,4.178895877,1274
2007,Sonoma,White,327570,1.259668508,0.70230608,14524
2007,Sonoma,Hispanic,106236,1.58305709,1.069881202,6253
2007,Sonoma,Asian/Pacific Islander,17714,0.67145488,0.429769392,433
2007,Stanislaus,All Combined,508375,1.276611418,1.540880503,29156
2007,Stanislaus,Black,12743,3.968692449,5.417889588,2394
2007,Stanislaus,White,256284,1.17679558,1.435359888,13538
2007,Stanislaus,Hispanic,197339,1.286924494,1.57791754,11544
2007,Stanislaus,Asian/Pacific Islander,26834,0.642357274,0.552061495,692
2007,Sutter,All Combined,92502,1.103867403,1.078965758,4311
2007,Sutter,Black,1680,3.156906077,3.826694619,244
2007,Sutter,White,49548,1.138858195,1.124388539,2389
2007,Sutter,Hispanic,24706,1.273296501,1.275331936,1344
2007,Sutter,Asian/Pacific Islander,13136,0.555064457,0.393431167,275
2007,Tehama,All Combined,62011,1.706445672,1.193570929,3953
2007,Tehama,Black,342,3.876979742,2.656184486,49
2007,Tehama,White,46047,1.782320442,1.215932914,3040
2007,Tehama,Hispanic,12365,1.587845304,1.254367575,762
2007,Trinity,All Combined,13790,1.372744015,1.074074074,728
2007,Trinity,White,11684,1.522651934,1.082459818,666
2007,Tulare,All Combined,423608,1.531860037,1.458420685,26890
2007,Tulare,Black,5494,4.418047882,4.833682739,1055
2007,Tulare,White,150746,1.21694291,1.165618449,7581
2007,Tulare,Hispanic,244781,1.730755064,1.621942697,17507
2007,Tulare,Asian/Pacific Islander,14102,0.7053407,0.827393431,442
2007,Tuolumne,All Combined,56132,1.4106814,1.075471698,3122
2007,Tuolumne,Black,1178,0.781583794,0.712089448,40
2007,Tuolumne,White,46756,1.565377532,1.150943396,2857
2007,Tuolumne,Hispanic,5548,0.643830571,0.73025856,158
2007,Ventura,All Combined,805912,1.173112339,0.839972048,36963
2007,Ventura,Black,13387,2.517495396,2.489867226,1428
2007,Ventura,White,415250,0.912338858,0.62962963,14234
2007,Ventura,Hispanic,307218,1.660036832,1.192872117,20439
2007,Ventura,Asian/Pacific Islander,51346,0.271086556,0.21802935,546
2007,Yolo,All Combined,194854,1.114548803,1.125087352,9077
2007,Yolo,Black,4378,3.381952118,5.187281621,731
2007,Yolo,White,101419,1.062615101,1.000698812,4396
2007,Yolo,Hispanic,55570,1.481399632,1.464709993,3419
2007,Yolo,Asian/Pacific Islander,26600,0.25893186,0.333333333,315
2007,Yuba,All Combined,70220,1.983425414,1.582110412,5371
2007,Yuba,Black,2083,3.642725599,4.663172607,345
2007,Yuba,White,42988,2.284346225,1.677847659,3698
2007,Yuba,Hispanic,15836,1.714180479,1.389937107,1052
2007,Yuba,Asian/Pacific Islander,5073,0.725966851,1.116002795,181
2008,Alameda,All Combined,1491781,0.932481752,0.951291513,57800
2008,Alameda,Black,191223,2.47919708,3.739483395,22901
2008,Alameda,White,534130,0.777007299,0.509225092,15128
2008,Alameda,Hispanic,324119,1.13540146,0.967527675,14449
2008,Alameda,Asian/Pacific Islander,385017,0.213868613,0.222878229,3448
2008,All Combined,All Combined,36856229,1,1.000738007,1543665
2008,All Combined,Black,2217105,2.476642336,3.757195572,267284
2008,All Combined,White,15487377,0.89270073,0.725461255,538270
2008,All Combined,Hispanic,13443164,1.132116788,1.127675277,643416
2008,All Combined,Asian/Pacific Islander,4688427,0.239051095,0.234686347,46487
2008,Alpine,All Combined,1208,1.510583942,1.160885609,69
2008,Alpine,White,876,1.541605839,1.011070111,49
2008,Amador,All Combined,37867,0.892335766,0.915867159,1398
2008,Amador,Black,1103,0.661678832,1.673062731,45
2008,Amador,White,30481,0.890875912,0.850184502,1096
2008,Amador,Hispanic,4423,0.891240876,1.084870849,173
2008,Amador,Asian/Pacific Islander,455,1.925182482,2.270848708,38
2008,Butte,All Combined,218485,1.553284672,0.814760148,11729
2008,Butte,Black,3086,6.055109489,4.352767528,696
2008,Butte,White,167923,1.604744526,0.815498155,9252
2008,Butte,Hispanic,28498,1.422992701,0.701845018,1383
2008,Butte,Asian/Pacific Islander,8922,0.552189781,0.438376384,189
2008,Calaveras,All Combined,45700,0.971167883,0.849446494,1750
2008,Calaveras,Black,362,2.419708029,1.834686347,33
2008,Calaveras,White,38705,0.970437956,0.812546125,1463
2008,Calaveras,Hispanic,4321,1.055839416,1.161623616,193
2008,Colusa,All Combined,21174,1.761678832,1.049446494,1327
2008,Colusa,Black,148,9.124087591,5.983763838,49
2008,Colusa,White,8883,1.795620438,1.188191882,581
2008,Colusa,Hispanic,11275,1.59270073,0.8900369,631
2008,Contra Costa,All Combined,1033291,0.696350365,0.859778598,31838
2008,Contra Costa,Black,93466,1.889781022,3.546863469,9364
2008,Contra Costa,White,525678,0.596350365,0.589667897,12817
2008,Contra Costa,Hispanic,233453,0.789781022,0.844280443,7751
2008,Contra Costa,Asian/Pacific Islander,142950,0.114233577,0.132841328,704
2008,Del Norte,All Combined,28573,1.546715328,1.177859779,1672
2008,Del Norte,White,19038,1.951459854,1.481180812,1404
2008,Del Norte,Hispanic,4765,0.398175182,0.34095941,74
2008,El Dorado,All Combined,178598,0.912408759,0.797785978,6461
2008,El Dorado,Black,1193,2.324817518,2.659778598,121
2008,El Dorado,White,145277,0.941970803,0.778597786,5340
2008,El Dorado,Hispanic,20342,0.932846715,1.048708487,813
2008,El Dorado,Asian/Pacific Islander,5851,0.330656934,0.416236162,87
2008,Fresno,All Combined,913238,1.346715328,1.332103321,50599
2008,Fresno,Black,44967,3.84379562,4.319557196,7400
2008,Fresno,White,317483,0.885766423,0.840590406,11472
2008,Fresno,Hispanic,445046,1.609854015,1.544649446,29146
2008,Fresno,Asian/Pacific Islander,84825,0.41350365,0.507749077,1550
2008,Glenn,All Combined,28118,1.859854015,1.178597786,2001
2008,Glenn,Black,156,9.358029197,10.88118081,66
2008,Glenn,White,16369,1.808029197,1.135793358,1146
2008,Glenn,Hispanic,9846,1.905109489,1.011808118,676
2008,Glenn,Asian/Pacific Islander,822,1.332116788,1.256826568,49
2008,Humboldt,All Combined,133202,1.883941606,1.014760148,9159
2008,Humboldt,Black,1331,4.825912409,2.883394834,231
2008,Humboldt,White,104882,1.968978102,1.021402214,7490
2008,Humboldt,Hispanic,11864,1.125912409,0.653136531,497
2008,Humboldt,Asian/Pacific Islander,2992,1.000364964,0.789667897,118
2008,Imperial,All Combined,170103,1.248905109,1.177121771,8562
2008,Imperial,Black,5125,1.644890511,2.217712177,385
2008,Imperial,White,26267,1.449270073,1.438376384,1556
2008,Imperial,Hispanic,133571,1.18540146,1.091512915,6341
2008,Imperial,Asian/Pacific Islander,2480,0.323722628,0.327675277,33
2008,Inyo,All Combined,18384,1.70729927,0.991881919,1107
2008,Inyo,White,12635,1.588686131,0.8,687
2008,Inyo,Hispanic,3231,1.298905109,1.347601476,174
2008,Kern,All Combined,819891,1.447810219,1.439114391,49643
2008,Kern,Black,45196,3.032116788,4.544649446,6601
2008,Kern,White,337253,1.265328467,1.158671587,17330
2008,Kern,Hispanic,384324,1.420437956,1.452398524,23109
2008,Kern,Asian/Pacific Islander,32800,0.349270073,0.380073801,507
2008,Kings,All Combined,151833,1.480291971,0.944649446,8712
2008,Kings,Black,11284,1.668978102,1.608856089,839
2008,Kings,White,57569,1.122262774,0.725461255,2491
2008,Kings,Hispanic,73476,1.815328467,1.074538745,5076
2008,Kings,Asian/Pacific Islander,5253,0.48649635,0.281180812,93
2008,Lake,All Combined,64371,1.635766423,1.224354244,3976
2008,Lake,Black,1221,4.124817518,4.895940959,220
2008,Lake,White,48954,1.628832117,1.172693727,2979
2008,Lake,Hispanic,10039,1.352554745,1.058302583,518
2008,Lassen,All Combined,35120,0.791970803,0.693726937,1100
2008,Lassen,White,23970,0.867883212,0.769741697,826
2008,Lassen,Hispanic,5938,0.571532847,0.509225092,134
2008,Los Angeles,All Combined,9796811,0.910948905,1.064944649,399174
2008,Los Angeles,Black,850615,2.29379562,3.551291513,96185
2008,Los Angeles,White,2818281,0.669708029,0.609594096,76334
2008,Los Angeles,Hispanic,4632062,0.986131387,1.122509225,205223
2008,Los Angeles,Asian/Pacific Islander,1306481,0.152189781,0.128413284,7915
2008,Madera,All Combined,149114,0.872262774,0.919557196,5426
2008,Madera,Black,5319,1.427372263,1.85904059,342
2008,Madera,White,60337,0.610218978,0.720295203,1600
2008,Madera,Hispanic,76745,1.061313869,1.039852399,3315
